instance,worse,median,best,seed1,fitness1,time1,seed2,fitness2,time2,seed3,fitness3,time3,seed4,fitness4,time4,seed5,fitness5,time5
tsp225_n2240_uncorr-similar-weights_05,196852.217494008,196922.274166273,197753.218900883,105,197753.218900883,136.490129797,225,196852.217494008,196.61822173,345,196852.217494008,65.423593583,465,196922.274166273,39.341548214,585,197753.218900883,185.455510178
ts225_n2240_uncorr-similar-weights_06,203949.605269553,204919.429405886,206434.941202559,106,204919.429405886,599.12842911,226,206434.941202559,522.814631136,346,203949.605269553,156.933281359,466,205537.239516054,569.755658375,586,204628.509199085,351.146707979
tsp225_n2240_uncorr-similar-weights_06,232301.195881206,232301.195881206,233097.993938073,106,232301.195881206,22.421233236,226,232301.195881206,148.621533676,346,233097.993938073,170.738844193,466,233097.993938073,113.701676114,586,232301.195881206,100.464659069
ts225_n2240_uncorr-similar-weights_07,235328.447697918,235730.774420837,236605.909031291,107,236605.909031291,69.493919147,227,235328.447697918,409.804290924,347,235730.774420837,510.683936998,467,235548.059506903,562.402240453,587,236577.463370595,429.69521125
tsp225_n2240_uncorr-similar-weights_07,262693.363819909,262693.363819909,262693.363819909,107,262693.363819909,76.586401835,227,262693.363819909,118.266749611,347,262693.363819909,189.661982753,467,262693.363819909,380.753311581,587,262693.363819909,112.583604893
ts225_n2240_uncorr-similar-weights_08,260978.429802131,261257.629771312,261806.644772577,108,260978.429802131,583.895966766,228,261806.644772577,564.392489998,348,260978.429802131,545.709285269,468,261257.629771312,117.890748329,588,261273.168830393,414.641349737
tsp225_n2240_uncorr-similar-weights_08,286824.792735137,286824.792735137,286824.792735137,108,286824.792735137,70.064319396,228,286824.792735137,177.215053675,348,286824.792735137,37.017047457,468,286824.792735137,595.168253516,588,286824.792735137,74.122677333
ts225_n2240_uncorr-similar-weights_09,289331.245320486,290009.378375147,290061.740373794,109,290009.378375147,449.899134776,229,290009.378375147,569.622557549,349,290009.378375147,581.349456384,469,290061.740373794,10.525333315,589,289331.245320486,155.278947039
tsp225_n2240_uncorr-similar-weights_09,314996.140142713,314996.140142713,314996.140142713,109,314996.140142713,27.024165599,229,314996.140142713,34.885756958,349,314996.140142713,72.546883138,469,314996.140142713,12.372185543,589,314996.140142713,47.174930795
ts225_n2240_uncorr-similar-weights_10,321136.584274078,321676.387203211,322454.935515304,110,321676.387203211,341.082700237,230,322454.935515304,446.922910191,350,322053.913808113,328.606288037,470,321171.197859819,29.176498423,590,321136.584274078,89.242805741
tsp225_n2240_uncorr-similar-weights_10,349698.737267388,349698.737267388,349698.737267388,110,349698.737267388,2.957569982,230,349698.737267388,10.602073684,350,349698.737267388,64.674674917,470,349698.737267388,77.429475231,590,349698.737267388,62.27531247
ts225_n2240_uncorr_01,124329.375398586,126969.882749949,127543.342054564,111,126969.882749949,416.533653269,231,126998.404807024,536.852567342,351,124329.375398586,420.806743077,471,126969.882749949,223.278690968,591,127543.342054564,296.777534182
tsp225_n2240_uncorr_01,119054.405241241,119200.591219034,119200.591219034,111,119200.591219034,497.609761329,231,119200.591219034,342.359402518,351,119174.40778211,49.897482384,471,119200.591219034,325.216093298,591,119054.405241241,591.466230808
ts225_n2240_uncorr_02,177236.848606112,178183.9986104,179698.640747043,112,179698.640747043,401.054074658,232,177855.681259608,553.541028788,352,178321.91538396,540.18845867,472,178183.9986104,244.535366458,592,177236.848606112,342.272735211
tsp225_n2240_uncorr_02,188837.391214612,188864.23083333,189627.985258631,112,189627.985258631,82.962794743,232,188864.23083333,233.421357774,352,188837.391214612,40.718073144,472,189605.605030551,286.668887936,592,188864.23083333,248.229857561
ts225_n2240_uncorr_03,202702.728280969,203038.912658576,204878.544980652,113,204878.544980652,595.523962823,233,202702.728280969,198.13918539,353,202702.728280969,417.329708964,473,203038.912658576,104.95902867,593,203432.889218289,252.687855485
tsp225_n2240_uncorr_03,226509.768374547,227081.510848563,227270.490795938,113,227081.510848563,38.150017783,233,227221.470904693,239.279948745,353,226509.768374547,66.177547583,473,227270.490795938,155.089028437,593,226509.768374547,245.998781289
ts225_n2240_uncorr_04,238908.397734261,239151.720832115,239527.669443632,114,239006.589142135,59.913722786,234,238908.397734261,364.132968797,354,239358.817414172,75.111187906,474,239527.669443632,277.795509741,594,239151.720832115,471.743803323
tsp225_n2240_uncorr_04,250081.460370177,250788.165116576,250788.165116576,114,250788.165116576,37.934887091,234,250788.165116576,63.979742659,354,250081.460370177,12.422420537,474,250788.165116576,379.223448741,594,250081.460370177,353.46271703
ts225_n2240_uncorr_05,252781.070642201,253341.88017377,254772.459967853,115,254772.459967853,103.316039562,235,253341.88017377,56.810233212,355,252781.070642201,127.822960136,475,253341.88017377,61.115823925,595,253125.948278347,111.887636552
tsp225_n2240_uncorr_05,266807.569019342,266807.569019342,267236.668672491,115,266807.569019342,22.146936953,235,266807.569019342,44.323428678,355,266807.569019342,26.25728,475,266807.569019342,21.34461567,595,267236.668672491,276.846240611
ts225_n2240_uncorr_06,275081.07845285,277369.254780316,277521.356040994,116,275824.231380303,352.923110618,236,277521.356040994,509.643191185,356,277521.356040994,428.356967698,476,275081.07845285,62.440681276,596,277369.254780316,394.095381339
tsp225_n2240_uncorr_06,286432.410095207,286432.410095207,286773.377180819,116,286432.410095207,15.288947084,236,286432.410095207,373.282420623,356,286773.377180819,313.063052525,476,286773.377180819,507.311103745,596,286432.410095207,132.121107599
ts225_n2240_uncorr_07,290995.596852799,291154.771078541,291196.950141547,117,290995.596852799,336.512502207,237,291038.05036755,589.803042957,357,291154.771078541,356.848461247,477,291196.950141547,421.296253883,597,291196.950141547,399.073721234
tsp225_n2240_uncorr_07,307545.105384888,307545.105384888,307545.105384888,117,307545.105384888,11.514706076,237,307545.105384888,17.019182239,357,307545.105384888,74.373302246,477,307545.105384888,82.919259806,597,307545.105384888,201.273709318
ts225_n2240_uncorr_08,313161.797890488,315316.809439329,315473.099121468,118,313946.237460175,25.730409325,238,315316.809439329,296.561793971,358,315473.099121468,106.518482545,478,315473.099121468,207.112783722,598,313161.797890488,283.904738303
tsp225_n2240_uncorr_08,335004.901379642,335071.292694832,335071.292694832,118,335071.292694832,16.638893879,238,335004.901379642,115.128603991,358,335071.292694832,249.354618733,478,335071.292694832,90.932532688,598,335071.292694832,173.241304995
ts225_n2240_uncorr_09,333434.202973603,334876.346151168,335034.950816601,119,335034.950816601,507.753774742,239,334876.346151168,150.68067067,359,333434.202973603,229.879036773,479,333602.057684989,148.423498113,599,334876.346151168,110.09954888
tsp225_n2240_uncorr_09,359132.384501205,359132.384501205,359132.384501205,119,359132.384501205,158.736887769,239,359132.384501205,110.382311219,359,359132.384501205,18.859108582,479,359132.384501205,145.7852856,599,359132.384501205,96.940239821
ts225_n2240_uncorr_10,351970.592820094,354661.156670659,356624.891941278,120,355299.26784204,446.450867893,240,356624.891941278,53.56833016,360,351970.592820094,68.585768001,480,354661.156670659,538.23074851,600,353388.616340503,542.952153829
tsp225_n2240_uncorr_10,382134.909007848,382134.909007848,382134.909007848,120,382134.909007848,24.101098424,240,382134.909007848,94.807523243,360,382134.909007848,154.302442431,480,382134.909007848,52.659028294,600,382134.909007848,26.623481326
pr226_n225_bounded-strongly-corr_01,14766.5044634463,14766.5044634463,14766.5044634463,1,14766.5044634463,17.642788875,121,14766.5044634463,10.706547833,241,14766.5044634463,38.669048004,361,14766.5044634463,17.745160862,481,14766.5044634463,33.427974314
pr226_n225_bounded-strongly-corr_02,24350.6545320201,24350.6545320201,24350.6545320201,2,24350.6545320201,16.209954556,122,24350.6545320201,9.807885469,242,24350.6545320201,14.286417991,362,24350.6545320201,11.754603909,482,24350.6545320201,8.895171501
pr226_n225_bounded-strongly-corr_03,38330.4214433441,38330.4214433441,38330.4214433441,3,38330.4214433441,10.284239901,123,38330.4214433441,30.656768726,243,38330.4214433441,0.744762149,363,38330.4214433441,2.114261938,483,38330.4214433441,40.005072113
pr226_n225_bounded-strongly-corr_04,47934.7778242454,47934.7778242454,47934.7778242454,4,47934.7778242454,96.305835886,124,47934.7778242454,54.175046147,244,47934.7778242454,19.063487877,364,47934.7778242454,5.212238924,484,47934.7778242454,35.295470717
pr226_n225_bounded-strongly-corr_05,44790.8204922255,44792.0365839599,44795.0654297503,5,44795.0654297503,579.174051196,125,44795.0654297503,215.83314269,245,44792.0365839599,23.9085753,365,44790.8204922255,272.722803253,485,44790.8204922255,297.066373725
pr226_n225_bounded-strongly-corr_06,55409.0859431433,55409.0859431433,55409.0859431433,6,55409.0859431433,57.807457336,126,55409.0859431433,9.70603095,246,55409.0859431433,81.794356781,366,55409.0859431433,146.467299495,486,55409.0859431433,66.243880873
pr226_n225_bounded-strongly-corr_07,59950.6698912621,59950.6698912621,59951.8902200932,7,59951.8902200932,545.695536644,127,59951.8902200932,4.914584205,247,59950.6698912621,99.491307912,367,59950.6698912621,460.438826019,487,59950.6698912621,38.59690841
pr226_n225_bounded-strongly-corr_08,66363.2804200802,66363.2804200802,66383.1371368508,8,66383.1371368508,172.900380555,128,66363.2804200802,314.985334903,248,66363.2804200802,349.576505004,368,66383.1371368508,145.525489061,488,66363.2804200802,120.511809268
pr226_n225_bounded-strongly-corr_09,69512.3947725235,69512.3947725235,69512.3947725235,9,69512.3947725235,8.848119794,129,69512.3947725235,38.315939501,249,69512.3947725235,41.972849093,369,69512.3947725235,30.013684708,489,69512.3947725235,46.723530735
pr226_n225_bounded-strongly-corr_10,78424.4853475298,78424.4853475298,78424.4853475298,10,78424.4853475298,1.754807177,130,78424.4853475298,2.103250511,250,78424.4853475298,17.427154651,370,78424.4853475298,5.343098144,490,78424.4853475298,2.883418416
pr226_n225_uncorr-similar-weights_01,7411.0345736809,7411.0345736809,7411.0345736809,11,7411.0345736809,62.113811004,131,7411.0345736809,232.103516706,251,7411.0345736809,343.269872813,371,7411.0345736809,280.315406466,491,7411.0345736809,457.782010393
pr226_n225_uncorr-similar-weights_02,9135.59862350249,9135.59862350249,9135.59862350249,12,9135.59862350249,8.469792164,132,9135.59862350249,10.495461062,252,9135.59862350249,147.710469825,372,9135.59862350249,197.770356921,492,9135.59862350249,10.646353506
pr226_n225_uncorr-similar-weights_03,13936.7552642007,13936.7552642007,13936.7552642007,13,13936.7552642007,185.302084448,133,13936.7552642007,19.588204149,253,13936.7552642007,25.560107893,373,13936.7552642007,37.156610968,493,13936.7552642007,165.428676541
pr226_n225_uncorr-similar-weights_04,18759.305577298,18759.305577298,18774.9683887675,14,18759.305577298,322.310566617,134,18774.9683887675,559.582666381,254,18759.305577298,108.469703699,374,18759.305577298,71.922204929,494,18759.305577298,87.89156026
pr226_n225_uncorr-similar-weights_05,20943.8927417437,20952.6751088839,20971.8051431605,15,20967.4663858113,129.622118423,135,20952.6751088839,564.671673264,255,20952.6751088839,225.800556491,375,20943.8927417437,295.613717841,495,20971.8051431605,593.833114041
pr226_n225_uncorr-similar-weights_06,25034.5683279066,25049.6918671059,25049.6918671059,16,25049.6918671059,264.712556783,136,25049.6918671059,96.913129652,256,25045.6120910286,381.537332612,376,25034.5683279066,362.73349069,496,25049.6918671059,11.723673559
pr226_n225_uncorr-similar-weights_07,28878.6199277882,28878.6199277882,28878.6199277882,17,28878.6199277882,84.483713246,137,28878.6199277882,123.176480138,257,28878.6199277882,38.56726457,377,28878.6199277882,170.05654255,497,28878.6199277882,23.632044193
pr226_n225_uncorr-similar-weights_08,31785.4553672814,31785.4553672814,31785.4553672814,18,31785.4553672814,12.964629099,138,31785.4553672814,39.53611806,258,31785.4553672814,112.462529643,378,31785.4553672814,64.166425865,498,31785.4553672814,67.628194524
pr226_n225_uncorr-similar-weights_09,36228.4253403592,36228.4253403592,36228.4253403592,19,36228.4253403592,152.80991301,139,36228.4253403592,408.237784093,259,36228.4253403592,97.767673565,379,36228.4253403592,4.239049968,499,36228.4253403592,15.973344032
pr226_n225_uncorr-similar-weights_10,39537.6641416391,39537.6641416391,39537.6641416391,20,39537.6641416391,79.411863314,140,39537.6641416391,398.650875526,260,39537.6641416391,341.238177831,380,39537.6641416391,327.712207145,500,39537.6641416391,111.137365291
pr226_n225_uncorr_01,12195.479009699,12221.3254353064,12255.2259562279,21,12255.2259562279,270.505723877,141,12221.3254353064,457.384577971,261,12195.479009699,179.553402422,381,12221.3254353064,91.040897331,501,12195.479009699,172.611974649
pr226_n225_uncorr_02,20312.1042785442,20320.8367709182,20331.3603660798,22,20331.3603660798,468.57210966,142,20320.8367709182,389.067078374,262,20320.8367709182,57.705818999,382,20320.8367709182,588.148704738,502,20312.1042785442,514.253920206
pr226_n225_uncorr_03,21974.4318340065,21979.3982574175,21991.6891211277,23,21979.3982574175,568.822903918,143,21991.6891211277,361.786291653,263,21979.3982574175,413.453120831,383,21991.6891211277,272.806243314,503,21974.4318340065,173.275363987
pr226_n225_uncorr_04,25399.7724635365,25593.0520149137,25613.4221349514,24,25613.4221349514,244.045288987,144,25399.7724635365,529.12711284,264,25596.7558580732,99.995476976,384,25593.0520149137,549.228093396,504,25415.3457648815,113.31315739
